text,date,label,label_name,id
"{{USERNAME}} {{USERNAME}} {{USERNAME}} I think these people are the ones confused. "" Outside the Catholics church there is no Salvation "" 	""We do worship Mary &amp; its Biblical""	""Mary be my Salvation ""	I'm not confused, they are confused &amp; arrogant &amp; self righteous,  based on those remarks",2024-04-26,2,bible,1783684724600213933
{{USERNAME}} {{USERNAME}} HOLY FUCKING SHIT WE SHOT 1 MORE FREE THROW THAN PHILLY WHO WAS MUGGING US THE WHOLE GAME,2024-04-26,2,bible,1783684722075271641
"{{USERNAME}} {{USERNAME}} It's sort of a Ephesians 5:4 landmine..isn't it?The book of the Song of Solomon is a good for that sort of negative bathroom talk.  Keeping a pic of your wife in that section of the bible... ""doeth a wise thing"". LOL!",2024-04-26,2,bible,1783684718413635807
"Holy crap, is this an Arknights reference???? {{URL}}",2024-04-26,2,bible,1783684713502351695
{{USERNAME}} I hate you for this. I waited years for you to stop updating just so i could have a massive mod play thru on a game made in 2015. I would like to get to a point where Fallout 4 updates a dead please and thank you! Honestly not buying Elder Scrolls 6 over this update shit!!!,2024-04-26,2,bible,1783684707605000287
Wait til you see the girls from Poland. Holy crap. I swear the average is J cup. 😵❤️‍🔥 {{URL}},2024-04-26,2,bible,1783684703859745220
"Radio stations are terrible here. Crude topics, language never allowed on uk radio. I've only found one that's not like that, but it's a bible basher one.	They are forever popping in bible quotes like Dot Cotton.	Just look at this. See why I f9nd religion bonkers? {{URL}}",2024-04-26,2,bible,1783684700642668911
holy fuck why didn’t y’all tell me my nose was this big,2024-04-26,2,bible,1783684691133935860
"The #Gospel of Luke. Fun fact, did you know Luke is the only NON Jewish writer of bible scripture? {{URL}}",2024-04-26,2,bible,1783684688755785942
{{USERNAME}} Please read the Bible. You sound unnecessarily silly right now.,2024-04-26,2,bible,1783684683097596011
"{{USERNAME}} You right in that I have heard of the DSS’s but not 4QMMT. That said, doesn’t the Bible by itself ruin the basis of modern Christianity?",2024-04-26,2,bible,1783684679205327210
"{{USERNAME}} He lives in America, he needs a lesson about Civil Rights Act, Martin Luther King, additional he needs to read the Bible for learn about Jews people",2024-04-26,2,bible,1783684676244124078
"{{USERNAME}} OMFG!!!  This isn't news.  It's propaganda.  Holy crap!  Is there a way that FOX can be stripped of their ""news"" moniker?  Maybe they could call themselves the propaganda network.",2024-04-26,2,bible,1783684674981904651
"Holy shit, they just made Marvel 5 {{URL}}",2024-04-26,2,bible,1783684671802638416
{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} him holy shit,2024-04-26,2,bible,1783684669319549157
Los is literally the first seat next to the laker bench holy shit,2024-04-26,2,bible,1783684667784208628
275K at the drafts holy shit,2024-04-26,2,bible,1783684660569981369
{{USERNAME}} THATS WHAT I HEARD ITS JUST A RUMOR RN BUT HOLY FUCK,2024-04-26,2,bible,1783684658317644134
{{USERNAME}} {{USERNAME}} {{USERNAME}} He's a Christian that has foolishly followed the Scofield reference Bible that came out in the early 20th century. The Zionists made these and gave them out free.  They also pay off corrupt Evangelists like they pay off politicians.,2024-04-26,2,bible,1783684658200215579
4/17/2024 [Defending America from the Chinese Communist Party’s Political Warfare] The U.S. Congressional hearing confirms Mr. Miles Guo 's revelation that Operation Fox Hunt is the CCP’s effort ..	#CCP #TakedowntheCCP #FoxHunt #OperationFoxHunt {{URL}},2024-04-26,2,bible,1783684655532618155
{{USERNAME}} Holy shit this is grim.,2024-04-26,2,bible,1783684653934678310
{{USERNAME}} What is this?	Holy hell…. {{URL}},2024-04-26,2,bible,1783684626214420881
{{USERNAME}} Holy fuck we’re gonna wait until 2026 for a QB? What if 2026 sucks?? He just never gonna take a chance and just say fuck it? Nah I guarantee we pick QB next year unless we pick outside of the top 10(lol),2024-04-26,2,bible,1783684624549318814
{{USERNAME}} No...Muslims are a genocidal terrorist organization. Zionism is Biblical.  God told Israel to wipe y'all out or your kind would be nothing but trouble. God was right.	#LongLiveIsrael {{URL}},2024-04-26,2,bible,1783684619872649494
{{USERNAME}} The Italian BMT from {{USERNAME}},2024-04-26,2,bible,1783684619579134123
You should know 🙌 YouTube link ▶️ 👉 👇🔷 {{URL}} #bible #wordoftheday #ourdailybread #holybible #intags #dailybread #biblestudy #bibleverseoftheday #lensbible #dailybible #gospel #motivational #godsword #jesus #dailydevotional {{URL}},2024-04-26,2,bible,1783684617033392437
{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} Did you pick that up from your scofield bible?,2024-04-26,2,bible,1783684614281642002
"{{USERNAME}} ...holy crap, that WAS 5 years ago.",2024-04-26,2,bible,1783684612746555607
{{USERNAME}} {{USERNAME}} {{USERNAME}} What in the holy fucking hell? The office for student success is talking to this m*niac like he/she is a child. The inmates truly are running the asylum. If the Pres of Columbia lasts another week it will likely never get a handle on this.,2024-04-26,2,bible,1783684603636576330
"{{USERNAME}} No, Christians ""defer"" to the Bible. 		Put aside your racism and repent.",2024-04-26,2,bible,1783684596992799013
Holy shit it's frozen {{URL}},2024-04-26,2,bible,1783684585785634828
holy shit this is insane. this year is just going to get more and more wild {{URL}},2024-04-26,2,bible,1783684575098495120
{{USERNAME}} Damn😬😂		Not you saying folks are multicasting in the biblical sense,2024-04-26,2,bible,1783684569863946360
{{USERNAME}} {{USERNAME}} {{USERNAME}} The whole ‘debate’ around Trans women requires no mention of the existence of Trans men		Hence her silence upon your revelation		Solidarity m8,2024-04-26,2,bible,1783684566248542478
"{{USERNAME}} In the name of all that is holy, under what circumstances can the SALE of nuclear secrets to a foreign adversary be construed as an ""official act?"" What bullshit!!",2024-04-26,2,bible,1783684558249951432
Why the fuck can’t Rui stay attached to MPJ man holy shit,2024-04-26,2,bible,1783684545092657279
{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} Seems like God predicted people like you 		Bible below ⬇️ {{URL}},2024-04-26,2,bible,1783684544253559190
{{USERNAME}} Holy shit,2024-04-26,2,bible,1783684543268127060
HOLY SHIT??? {{URL}},2024-04-26,2,bible,1783684542034821579
{{USERNAME}} Zero chance you’re a functioning adult holy shit 😭😭,2024-04-26,2,bible,1783684540487152077
{{USERNAME}} WAIT this is what actually brings me back to the game holy shit we’re soooo back,2024-04-26,2,bible,1783684536762544131
HOLY FUCK YESSS!??! {{URL}},2024-04-26,2,bible,1783684529472864659
"In any case, it’s a disgrace to be wealthy and honored in an unjust society. 		The hardest part of the process, which is also the hardest part of holiness anyway, is learning to tolerate boredom. 		Boredom intolerance is a huge killer of faith, marriages, and courtships.",2024-04-26,2,bible,1783684523949015535
Holy shit Mitchell is still there. Just have to fade Miami and Philly,2024-04-26,2,bible,1783684519159042365
"{{USERNAME}} {{USERNAME}} Again, I was a Catholic for the first 40 years of my life and I was taught nothing from the Bible",2024-04-26,2,bible,1783684513073402026
